id,query1,query2,label
11646,鼻塞打喷嚏流鼻涕该怎么办？,鼻塞打喷嚏流鼻涕怎么治？,1
11647,上呼吸道感染引起感冒嗓子发炎有痰怎么办,上呼吸道感染引起感冒嗓子发炎有痰有效的办法是什么,1
11648,支气管炎有什么最佳治疗方案？,治疗支气管炎效果最好的方法是什么?,1
11649,请问气紧胸闷肺气肿怎么办？,肺气肿，胸闷，气短，怎么回事？,0
11650,总是有流鼻涕打喷嚏如何处理？,老是流鼻涕打喷嚏怎么办？,1
11651,孕妇感冒了可以吃感冒灵颗粒吗,孕妇感冒了吃感冒灵颗粒行吗,1
11652,你好，嗓子疼吃克拉霉素分散片可以吗？,你好，嗓子疼吃克拉霉素分散片有副作用吗？,0
11653,肺气肿引发心脏问题能打感冒预防针吗,肺气肿还容易引起心脏病吗？,0
11654,小孩受凉感冒那种感冒药能用,小孩受凉感冒吃什么感冒药效果好,1
11655,咳嗽多久会引起肺炎呀？,咳嗽时间长会引起肺炎吗,0
11656,孕妇感冒了吃什么好的快,孕妇经常咳嗽吃什么药好的快,0
11657,晚上咳嗽，哮喘有鸣声，能吃什么药物？,咳嗽哮喘怎么治疗？,0
11658,肺气肿疾病该怎么治疗？,肺气肿是怎么样的病？,0
11659,请问肺气肿复发怎么办？,肺气肿的病会反复的发生吗？,0
11660,宝宝上呼吸道感染怎么办？,宝宝上呼吸道感染吃消炎药有用吗？,0
11661,单硝酸异山梨酯缓释片在普通药店可以买到吗,单硝酸异山梨酯缓释片容易买到吗,1
11662,咳嗽支气管炎能不能吃消银颗粒吗,咳嗽支气管炎吃消银颗粒有没有不良后果？,0
11663,儿童肺炎如何治疗最好?,儿童肺炎怎样治疗最好?,1
11664,阿奇霉素颗粒可以治疗儿童咳嗽吗,儿童咳嗽可以吃阿奇霉素颗粒吗,1
11665,肺气肿加心脏早搏骤停，怎么治疗?,如何治疗肺气肿加心脏早搏骤停?,1
11666,洋葱假单胞菌肺炎如何诊断检查,洋葱假单胞菌肺炎该怎么诊断检查？,1
11667,吃阿奇霉素会导致宝宝吐奶吗？,阿奇霉素能治好小儿支原体肺炎吗？,0
11668,请问阿奇霉素可以和头孢类药物一起服用吗,我头孢类药物过敏了怎么办？,0
11669,长期坐姿不好会得胸膜炎吗,长期坐姿不好的坏处有什么,0
11670,服用阿莫西林胶囊应注意什么,阿莫西林的效果如何,0
11671,上呼吸道反复感染原因？,上呼吸道总是反复感染什么原因,1
11672,哺乳期感冒可以打点滴吗,哺乳期感冒能吃板蓝根吗？,0
11673,感冒流鼻涕头疼发热全身出虚汗怎么办,感冒流鼻涕头疼发热怎么办,0
11674,一直流鼻涕打喷嚏有什么办法吗,流鼻涕打喷嚏，如何食疗？,0
11675,哪个牌子的达肺草疗效比较好呢,达肺草属于中草药吗,0
11676,肺气肿病人适宜吃哪种食物？,吃什么食物对肺气肿好？,1
11677,感冒引起耳朵疼怎么办？,感冒耳朵疼会影响听力吗？,0
11678,月经期间吃感冒药物的影响是什么啊,月经期间吃感冒药物的影响有哪些,1
11679,克拉霉素缓释片什么时候吃,克拉霉素缓释片吃几天,0
11680,8个月宝宝发烧能吃柴黄颗粒吗,柴黄颗粒是禁药吗,0
11681,我好像感冒了，鼻子流水不留鼻涕怎么办,感冒了不留鼻涕有点咳嗽能不能用阿莫西林,0
11682,咳嗽变异性哮喘怎么治？,如何诊断儿童咳嗽变异性哮喘？,0
11683,宝宝吃过东西就吐，怎么治？,宝宝吃过东西就吐有什么好的办法？,1
11684,引起胸膜炎会是支气管堵塞吗？,支气管堵塞有可能引起胸膜炎吗,1
11685,慢支，肺气肿，左肺大泡有何区别？,慢支，肺气肿，左肺大泡区别有哪些？,1
11686,孩子总是感冒发烧怎么办,小孩子经常感冒发烧是遗传吗,0
11687,过敏性哮喘用药能根治吗,过敏性哮喘可否用药根治疾病？,1
11688,请问服用达肺草的不良反应有什么呢,请问服用达肺草的不良反应有哪些呢,1
11689,变异性哮喘吃什么食物最佳？,变异性哮喘最好吃什么食物？,1
11690,请问如何根治包裹性的结合胸膜炎？,请问包裹性的结合胸膜炎有什么好的治疗方法,0
11691,肺气肿是什么样的病呢?,请问肺气肿是一种什么疾病？,1
11692,长期吸烟造成了肺气肿，怎么做才好？,抽烟得了肺气肿该如何治疗呢?,1
11693,胸膜炎有什么不能吃的？,胸膜炎不能吃什么？,1
11694,治疗好的胸膜炎病人长寿吗?,治疗好的胸膜炎病人会复发吗,0
11695,请问有肺炎该怎么治疗？,患了肺炎有什么方法治疗,1
11696,一到半夜感觉心跳过速怎么回事呢？,一到半夜感觉心跳过速是疾病吗？,0
11697,小孩受凉感冒该用哪种感冒药,小孩受凉感冒用什么感冒药,1
11698,胸膜炎能转变成胸腺瘤吗,胸腺瘤要开刀吗？,0
11699,云南白药复方牛黄消炎胶囊能治疗感冒吗,风寒感冒可以用云南白药复方牛黄消炎胶囊吗,1
11700,肺气肿可以被治愈吗?,肺气肿能能完全治好?,1
11701,儿童肺炎怎么办,5岁孩子得肺炎怎么治疗,1
11702,众生胶囊是饭前吃还是饭后在吃呀,众生胶囊有哪些功效？,0
11703,新冠肺炎进入第二波流行上升期,新型肺炎进入第二次流行上升期,1
11704,上呼吸道感染用什么药?,上呼道感染会引起咳嗽吗,0
11705,"今天早上感冒了,打喷嚏,流鼻涕",打喷嚏流鼻涕是什么感冒,0
11706,得了过敏性哮喘要注意些什么？？？谢谢,过敏性哮喘病的治疗方法有什么？,0
11707,什么是过敏性哮喘治疗最好的方法？,过敏性哮喘最好的治疗办法是什么,1
11708,小儿支原体肺炎护理需要注意什么？,小儿肺炎支原体阳性输液几天能康复？,0
11709,咳嗽变异性哮喘能有治愈的可能吗？,咳嗽变异性哮喘能治好吗？,1
11710,怀孕四个月感冒了可以吃药吗？,怀孕六个月感冒怎么办？,0
11711,患有支原体肺炎现在反复发作咳嗽严重怎么办,患有支原体肺炎该咋办？,0
11712,感冒鼻子不通不吃药能好吗？,感冒鼻子不通有什么方法让鼻子最快通气？,0
11713,慢阻肺的诊断有标准吗？,CT是检查肺气肿的金标准吗？,0
11714,过敏性哮喘应注意的问题有什么？,什么是过敏性哮喘？,0
11715,感冒引起的肺炎吃什么食物调养好,感冒引起的肺炎吃什么药好呢？,0
11716,近期在吃达肺草痰中带血用这个效果好吗,达肺草治疗慢性支气管炎效果如何,0
11717,怎样治疗过敏性哮喘最好,四川哪里治疗过敏性哮喘最好？,0
11718,孩子上呼吸道感染怎么办？,孩子上呼吸道感染如何预防？,0
11719,变异性哮喘饮食禁忌是什么？,变异性哮喘有哪些食物不能吃,1
11720,吃了哮喘药身上发热发抖怎么回事,吃了哮喘药身上发热发抖正常吗？,0
11721,上呼吸道感染应该吃什么药,上呼道感染不能吃什么药,0
11722,孩子经常流黄鼻涕吃什么药？,流黄鼻涕应该注意什么,0
11723,鼻塞打喷嚏流鼻涕怎么办好？,鼻塞打喷嚏流鼻涕该怎么办？,1
11724,肺气肿患者饮食需要注意什么？,肺气肿病人该吃什么药？,0
11725,引起结核胸膜炎的是什么,结核胸膜炎能不能预防,0
11726,孕妇感冒可以喝可乐姜汤吗,孕妇感冒能不能喝可乐姜汤,1
11727,兆康金莲花胶囊的价格到底是多少,兆康金莲花胶囊和金银花的功效一样吗,0
11728,乐达非热毒平颗粒效果好吗,乐达非热毒平颗粒的功效怎么样,1
11729,慢性肺气肿要怎样氧疗正确？,慢性肺气肿该怎么正确氧疗？,1
11730,过敏性哮喘怎么办才能好呢?,过敏性鼻炎的症状是什么,0
11731,请问孕妇感冒能喝姜汤吗？,孕妇感冒不能吃什么药,0
11732,新型肺炎存在人传人现象,新型肺炎会人传人吗？,1
11733,孩子打完疫苗后感冒了能吃药吗？,小孩吃了感冒药可以打预防针吗？,0
11734,我女儿6岁支原体肺炎打了5天阿奇霉素不见好怎么办？,支原体肺炎打阿奇霉素不见好是什么原因？,0
11735,心灵丸有什么副作用吗能否常吃呢,怎样服用心灵丸,0
11736,婴幼儿支原体肺炎感染能治好吗,宝宝支原体肺炎感染有什么方法治疗？,0
11737,顺尔宁孟鲁司特钠颗粒的效果如何,顺尔宁孟鲁司特钠颗粒为什么要睡前吃,0
11738,胸膜炎抽水后十年复发的可能性大吗,胸膜炎抽水后十年会引起复发吗？,1
11739,过敏性哮喘有哪些治疗的偏方？,过敏性哮喘常规治疗方法有哪些,0
11740,请问肺气肿是不是喝橄榄油？,肺气肿喝多少橄榄油,0
11741,咳嗽变异性哮喘中医治疗管用吗？,咳嗽变异性哮喘中医治疗哮喘疗效会比较好吗？,1
11742,宝宝得肺炎好了后隔离多长时间,宝宝得肺炎好了要如何隔离？,0
11743,胸膜炎症为什么会引起肋间神经痛,胸膜炎症怎么会引起肋间神经痛,1
11744,儿童支原体肺炎阿奇霉素吃几个疗程,儿童支原体肺炎阿奇霉素会有副作用吗？,0
11745,请问金莲花片是治什么的,金莲花片是西药还是中药,0
11746,您好请问肺气肿是不是喝橄榄油,肺气肿能吃橄榄油吗？,1
11747,擤鼻涕把耳朵堵了怎么解决,擤鼻涕把耳朵堵了该怎么做？,1
11748,肺气肿严重吗 医生说我是肺气肿,肺气肿是怎样发病的？,0
11749,复方甘草口服溶液具体用法用量是多少,喉咙有痰可以喝复方甘草口服溶液吗,0
11750,有什么方法可以治疗肺气肿？,肺气肿治疗方法有哪些？,1
11751,孕妇可以吃的感冒药有哪些牌子,孕妇吃感冒药对胎儿有影响吗,0
11752,23价肺炎疫苗需要打吗,出生后感染肺炎的治疗方法有哪些,0
11753,葫芦兄弟阿奇霉素干混悬剂不良反应大吗,婴幼儿服用葫芦兄弟阿奇霉素干混悬剂饮食上需要注意什么,0
11754,请问13岁的小孩吃阿莫西林一次吃多少粒,请问13岁的小孩服用阿莫西林一次时候吃多少粒？,1
11755,经期喝感冒药会不会影响下次例假,经期喝感冒药能影响下次大姨妈来吗,1
11756,小儿咳喘灵口服液怎么样有什么效果,孕妇可以服用咳喘灵口服液吗,0
11757,过敏性哮喘如何治效果好？,怎么治过敏性哮喘比较好？,1
11758,宝宝得支原体肺炎必须有什么方法能治愈好,宝宝肺炎支原体感染是什么病？,0
11759,胸膜炎可以喝铁打药酒吗？,胸膜炎饮食有什么需要注意的,0
11760,怀孕第一个月吃感冒药有影响吗？,吃感冒药对孕妇有什么影响吗,1
11761,感冒鼻塞流鼻涕吃什么药,感冒鼻塞流鼻涕吃几种药,0
11762,红树清火栀麦片是中药吗,红树清火栀麦片属于中药吗,1
11763,怀孕八个月能不能吃四季感冒片,怀8个月宝宝的孕妇吃四季感冒片行吗,1
11764,老人肺炎如何治疗最佳,老人肺炎用什么方法治疗效果最好,1
11765,经常上呼吸道发炎怎么办,经常上呼吸道感染怎么办？,0
11766,小宝宝感冒流鼻涕该做什么？,小宝宝感冒流鼻涕怎么办才好,1
11767,哺乳妈妈感冒了能喂孩子吗?,宝宝感冒了可以喝冰糖水吗？,0
11768,胸膜炎患者干体力活可以吗,得了胸膜炎可以干体力活吗？,1
11769,九个月宝宝流鼻涕怎么办,九个月宝宝流鼻涕可以喝葱白水吗,0
11770,哺乳期吃了感冒药要过多久才能喂奶,哺乳期吃了感冒药什么时候可以喂奶,1
11771,变异性哮喘能否根治,变异性哮喘能治愈吗,1
11772,新型冠状病毒感染的肺炎什么症状,人冠状病毒感染怎么办,0
11773,不到5岁小孩老是感冒怎样治？,不到5岁小孩老是感冒采取什么办法？,1
11774,服用伊龙清热解毒口服液后皮肤会发红的吗,皮肤发红有没有可能是因为服用了伊龙清热解毒口服液,1
11775,小孩有咳嗽反复的真是不晓得怎么好了,儿童咳嗽是什么引起的,0
11776,我老公好像得了过敏性哮喘怎么办,得了过敏性哮喘会不会传给家人？,0
11777,孕妇感冒能喝可乐姜汤吗,孕妇感冒发烧能输液吗,0
11778,您好益肺清化颗粒是甜的吗,您好益肺清化颗粒甜不甜,1
11779,淋巴管扩张是肺炎引起的吗,淋巴管扩张要怎样治疗,0
11780,输完液感觉浑身乏力，这是为什么？,为什么全身乏力在输完液的时候？,1
11781,感冒了吃药时茶叶水能服用吗？,感冒了吃药时能喝茶叶水吗？,1
11782,盐酸多西环素胶囊可以治疗梅毒吗,盐酸多西环素胶囊到底可不可以治愈梅毒,1
11783,四环素是黄安类吗160它主要是治什么病,四环素一般多少钱,0
11784,众生丸是饭前服用还是饭后服用呢,服用众生丸需要忌口吗,1
11785,3个月宝肺炎恢复期咳嗽怎么办,个月宝肺炎恢复期咳嗽我也不知道怎么办才好要不要去看医生,0
11786,哺乳期妇女感冒吃什么药,哺乳期妇女感冒可以吃什么药,1
11787,感冒清热颗粒的副作用有哪些,感冒清热颗粒的副作用是什么？,1
11788,肺气肿需要做哪些检查?,肺气肿患者需要做什么检查？,1
11789,小儿咽扁颗粒和罗红霉素颗粒能一起吃吗,小儿咽扁颗粒能和阿莫西林和小儿咳喘灵口服液一起吃吗,0
11790,心脑供血不足要怎么治疗,心脑供血不足要有什么方法,1
11791,患有支原体肺炎现在反复发作咳嗽严重怎么办,患有支原体肺炎现在反复发作咳嗽严重如何是好？,1
11792,排卵期前吃感冒药能怀孕吗,排卵期吃感冒药可以怀孕吗,1
11793,感冒引起耳朵疼怎么办？,感冒引发耳朵疼该怎么做？,1
11794,小孩受凉感冒该用哪种感冒药,小孩受凉感冒吃什么感冒药效果好,1
11795,氢溴酸右美沙芬口服溶液有怎样的功效,氢溴酸右美沙芬口服溶液的作用是什么？,1
11796,众生丸可以治痘痘吗我不知道有没有用,大人和孩子都可以吃众生丸吗,0
11797,两肺肺气肿、心隔未见异常该怎么办?,两肺肺气肿有什么症状？,0
11798,请问老人两年经常咯痰咯血有什么治疗的方法？,请问老人两年经常咯痰咯血严重吗？,0
11799,肺炎支原体检测阴性代表什么情况?,肺炎支原体检测阴性是健康吗,0
11800,总是感冒流鼻涕怎么办？,伤风感冒流鼻涕怎么办,0
11801,宝宝流鼻涕鼻子不通该咋办,宝宝感冒了，流鼻涕鼻子不通，怎么办？,1
11802,肺炎链球菌肺炎的病因是什么的问题？,什么是肺炎链球菌肺炎？,0
11803,贞芪扶正颗粒可以辅助治疗胸膜炎吗,治疗胸膜炎用贞芪扶正颗粒有效果吗,1
11804,患了肺气肿在饮食上应该注意什么？,患有肺气肿的症状都有哪些？,0
11805,我这几天感冒喉咙痛可以吃感冒胶囊吗,感冒喉咙痛吃999感冒灵颗粒管用吗,0
11806,请问屁股皮肤痒可以吃克拉霉素分散片吗？,克拉霉素分散片是几级抗生素,0
11807,咳嗽时间多久会引起肺炎呀？,咳嗽时间长会引起肺炎吗,0
11808,上呼吸道感染引起的原因有哪些,"上呼吸道感染,引起的发烧,一直不降,什么原因",0
11809,百利阿莫西林胶囊有什么作用？,阿莫西林胶囊是治什么的？,0
11810,肺气肿在日常生活当中应该注意哪些事项,肺气肿患者会有哪些病理症状？,0
11811,请问克拉霉素缓释片月经期间可以吃吗,请问克拉霉素缓释片月经期间可以吃多少的量呢,0
11812,请问痰喘服用达肺草的效果怎么样呢,达肺草能治疗肺纤维化吗,0
11813,反复过敏性哮喘如何用药?,反复过敏性哮喘的症状是什么,0
11814,消炎止痛服用众生丸有用吗,服用众生丸有什么要注意的？,0
11815,为什么使用双黄连注射液应做皮试？,双黄连注射液使用为什么要做皮试？,1
11816,宝宝一直流清鼻涕怎么办,宝宝一直打喷嚏是什么引起的,0
11817,医生您好:请问您胸膜炎是由什么引起的？,胸膜炎的病因是什么？,1
11818,全身无力酸痛没劲是怎么回事？感冒了吗？,全身无力酸痛没劲是怎么回事？是不是感冒了,1
11819,怀孕23周6天，感冒了怎么办？,怀孕23周6天，感冒流鼻子可以用抗生素吗？,0
11820,请问患有慢支肺气肿该怎么治疗？,怎么治疗患有慢支肺气肿？,1
11821,可以饭后吃克拉霉素缓释片吗,克拉霉素缓释片可以长期吃吗,0
11822,变异性哮喘的检查项目有哪些？,请问变异性哮喘要做什么样的检查？,1
11823,请问孕妇感冒吃什么药好,孕妇感冒吃水果好吗？,0
11824,小儿支原体肺炎怎么样治疗,小儿支原体肺炎的注意事项是什么？,0
11825,痰多但不咳漱能吃复方桔梗怯咳片吗,不咳嗽但是有痰可以吃复方桔梗怯咳片,1
11826,肺炎咳嗽总是反反复复的怎么办,儿童肺炎咳嗽总是反复怎么回事,1
11827,小儿支原体肺炎有什么治疗方法？,小儿支原体肺炎吃什么食物合适？,0
11828,北京哪家医院治疗哮喘好？,哮喘好治吗？,0
11829,小孩上呼吸道感染可以用什么药治疗,小孩上呼道感染需要怎么办,1
11830,胸膜炎活动时疼痛会加重吗,胸膜炎活动时可以做什么运动,0
11831,青霉素过敏的人能吃阿莫西林胶囊吗,青霉素过敏的人能吃感康吗,0
11832,怀孕26周了，感冒可以喝生姜水吗？,孕38周感冒发热37.5，可以用药吗？,0
11833,孕妇经常闻风油精和花露水好吗,孕妇经常闻花露水和风油精有影响吗,1
11834,排卵期感冒了，对怀孕有影响吗,排卵期感冒是不是抵抗力下降,0
11835,阿奇霉素干混剂希舒美用于什么,阿奇霉素干混悬剂是治疗什么病的？,1
11836,肺气肿病人应该怎么注意饮食？,肺气肿病人如何注意饮食？,1
11837,达仁堂益肺清化膏的用法用量是怎么样的？,达仁堂益肺清化膏如何服用？,1
11838,肺炎吃什么药,肺炎什么药效果好,1
11839,儿童肺炎如何治疗最好?,儿童肺炎如何治疗最佳?,1
11840,小孩打完预防针就感冒了能吃药吗,小孩打完预防针可以吃感冒药吗？,0
11841,变异性哮喘怎么预防复发,如何预防变异性哮喘复发,1
11842,请问小儿咳喘灵口服液怎样是正确使用方法,请问小儿咳喘灵口服液如何正确服用？,1
11843,感冒了嗓子不舒服怎么办,感冒嗓子不舒服的解决办法,1
11844,支气管炎的最佳治疗方法是什么,治疗支气管炎效果最好的方法是什么?,1
11845,双肺间质性肺炎应如何治疗,双肺间质性肺炎最好的治疗方法是什么,1
11846,支原体肺炎感染，可以不打吊瓶嘛？,支原体肺炎感染能否不打吊瓶？,1
11847,肺炎的症状有哪些？,肺炎的主要症状,1
11848,长期久坐会得胸膜炎吗？,长期久坐对走路有影响吗,0
11849,哮喘一个月多了，夜里反复怎么治疗？,哮喘一个月多了，夜里反复该如何是好？,1
11850,过敏性哮喘怎么治疗好?,过敏性哮喘有什么好的治疗方法,1
11851,怀孕21周，感冒了怎么办？,怀孕期间不小心感冒了该怎么办？,1
11852,孕妇感冒了应该吃什么,孕妇发烧了吃什么药才好,0
11853,身患结核病肠跟组肺气肿吃什么食物好？,身患结核病肠组肺气肿那种食物更好？,1
11854,肺气肿气短怎么办,肺气肿患者发病时气喘如何处理？,1
11855,23价肺炎疫苗必须打吗,23价肺炎疫苗是否一定要打,1
11856,哮喘可不可以吃洋参？,吃红参和花旗参引发哮喘怎么办？,0
11857,服用肾衰宁胶囊会降肌肝吗,服用肾衰宁胶囊降肌肝效果好吗,1
11858,孕妇感冒了可以吃感冒灵颗粒吗,孕妇感冒了吃感冒灵颗粒行吗,1
11859,新型冠状肺炎咳嗽有痰吗,肺炎痰多咳不出来?,0
11860,怀孕能吃阿莫西林胶囊吗,怀孕吃了阿莫西林胶囊有影响吗?,0
11861,咳嗽变异性哮喘怎么办？,咳嗽变异性哮喘应该注意什么？,0
11862,结核胸膜炎治愈后可以喝酒吗,结核胸膜炎治愈后能喝什么酒类？,0
11863,长期坐姿不好会得胸膜炎吗,长期坐姿不好走路会驼背吗,0
11864,怎样治疗过敏性哮喘最好,过敏性哮喘病好治吗？,0
11865,小儿支原体肺炎弱阳性严重吗？,小儿支原体肺炎弱阳性怎么治？,0
11866,严重肺气肿输液用利巴韦林行吗?,严重肺气肿该怎么治？,0
11867,你好嗓子不舒服能不能吃阿莫西林胶囊,你好嗓子不舒服能吃阿莫西林胶囊吗,1
11868,婴儿吃阿奇霉素会引起吐奶吗？,阿奇霉素能治好小儿支原体肺炎吗？,0
11869,三个月的孩子支气管炎反复的咳咳不好,三个月的孩子支气管炎反复的咳咳不好怎么办？,1
11870,支原体肺炎阿奇霉素扎了7天停药3天又,支原体肺炎阿奇霉素有什么副作用？,0
11871,四岁小孩感冒头疼怎么办好？,四岁小孩感冒头疼感冒发烧怎么治疗？,1
11872,23价肺炎疫苗需要打吗,打过23价肺炎疫苗发烧了可以吃退烧药吗,0
11873,鼻渊通窍颗粒能不能降温,鼻渊通窍颗粒有降温的效果吗,1
11874,变异性哮喘的检查项目有哪些,变异性哮喘病是怎么造成的？,0
11875,巨能清热解毒口服液是真的药品吗,巨能清热解毒口服液是正规药品吗,1
11876,宝宝打喷嚏流鼻涕吃什么药效果好,吃什么药能让宝宝打喷嚏流鼻涕快点好,1
11877,吃了哮喘药身上发热发抖怎么回事,吃了哮喘药身上发热发抖是什么原因？,1
11878,小孩感冒发热吃药打针那个好？,小孩感冒发热吃药还是打针？,1
11879,上呼吸道感染的症状有哪些,上呼吸道感染有什么症状,1
11880,感冒一直流鼻涕怎么回事,经常感冒流鼻涕，是什么原因？,1
11881,万托林硫酸沙丁胺醇气雾剂是什么药,万托林硫酸沙丁胺醇气雾剂有副作用吗？,0
11882,阿莫西林胶囊的常规用量,阿莫西林胶囊怎么用？,0
11883,小孩经常上呼吸道感染吃什么增强免疫力,小孩呼吸道感染吃什么增强免疫力,1
11884,怀孕45天，严重感冒如何是好？,怀孕45天的妈妈严重感冒有什么办法,1
11885,胃不好的人能吃桃子吗？,胃不好的人可以吃桃子吗,1
11886,小腹坠痛在产后第三十五天是什么原因？,产后三十五天小腹坠痛该吃药吗？,0
11887,宝宝得肺炎好了后隔离多长时间,42岁我的皮肤发炎医生开的阿奇霉素,0
11888,过敏性哮喘能吃什么水果,过敏性哮喘吃什么药比较好,0
11889,吃感冒药后喝酒会有什么后果,吃感冒药后喝酒的后果会怎样,1
11890,氨曲南输液时血管会痛是为啥？,氨曲南输液时血管会痛的原因是什么？,1
11891,复方甘草口服溶液具体该怎么用谢谢,复方甘草口服溶液具体用法用量是多少,1
11892,请问治疗肺气肿的最好的方法有哪哪些？,治疗肺气肿的最佳方法是什么？,1
11893,哺乳期感冒可以打点滴吗,哺乳期感冒可以去吊点滴吗？,1
11894,请问导致肺气肿的原因有哪些？,得肺气肿一个月了，肺气肿能治好吗？,0
11895,怀孕感冒了怎么办？？？,怀孕感冒了有什么办法？？？,1
11896,请问婴儿发烧咳嗽会引发肺炎吗？,感冒有后遗症吗,0
11897,治疗急性肺气肿的办法？,治疗急性肺气肿的办法有哪些？,1
11898,咳嗽变异性哮喘能治疗好吗?,咳嗽变异性哮喘能有治愈的可能吗？,1
11899,阴囊发凉有潮湿现象晚上感觉明显怎么办？,阴囊发凉有潮湿现象晚上感觉明显是什么原因？,0
11900,大叶肺炎必须输够两个疗程吗,大叶肺炎输够两个疗程还需要继续吗？,0
11901,不发烧咳嗽会得胸膜炎吗,不发烧咳嗽有可能得胸膜炎吗,1
11902,经常容易感冒是咋回事,特别容易感冒是为什么？,1
11903,上呼吸道感染和下呼吸道感染有什么区别？,"上呼吸道跟下呼吸道感染怎么区别,化验单能否看出来",0
11904,6岁的小孩得了肺炎该怎么办,小孩得了肺炎吃什么药可以治,0
11905,请问金诃安儿宁颗粒要主治什么疾病,请问金诃安儿宁颗粒见效快不？,0
11906,怀孕期间感冒了，快速高效的治疗方法有哪几种,孕妇感冒最快治疗方法有几种,1
11907,3岁小孩肺炎如何治疗最好？,3岁小孩肺炎怎么办,1
11908,咳嗽变异性哮喘做雾化管用吗,做雾化对咳嗽变异性哮喘有用吗,1
11909,依托红霉素颗粒主要治疗什么病况,依托红霉素颗粒治什么？,1
11910,得了咳嗽变异性哮喘怎样治疗,得了咳嗽变异性哮喘如何治疗,1
11911,咯血的话应该怎么抢救？,咯血的话应该如何进行抢救？,1
11912,感冒鼻塞流鼻涕怎么办,感冒鼻塞流鼻涕有什么方法,1
11913,23价肺炎疫苗要不要打,肺炎支原体无症状怎么办,0
11914,渗透性胸膜炎结核能不能治好,渗透性胸膜炎结核需要做什么检查,0
11915,克拉霉素缓释片可以在中午吃吗,孕妇可以吃克拉霉素缓释片吗,0
11916,单硝酸异山梨酯缓释片去哪里买呢,服用单硝酸异山梨酯缓释片需要注意哪些事项,0
11917,刚出生3天的婴儿的肺炎怎么办,刚出生的婴儿患上的了炎怎么办,1
11918,四环素是黄安类吗160它主要是治什么病,四环素是不是黄安类，治疗什么病的？,1
11919,小儿支原体肺炎会造成脑炎吗？,小儿支原体肺炎会诱发脑炎吗？,1
11920,清开灵颗粒的副作用都是些什么,清开灵颗粒是抗病毒药吗,0
11921,七价肺炎球菌结合疫苗不打行吗？,七价肺炎球菌结合疫苗不打又什么后果？,0
11922,肺气肿反反复复怎么办?？,肺气肿反复发作怎么治疗,1
11923,克拉霉素片克拉仙的成分和功效是什么,克拉霉素和克拉仙能一块吃吗,0
11924,肠痉挛但是不疼严重吗？,肠痉挛但是不疼严重可以不用吃药吗？,0
11925,复方甘草口服溶液如果孕妇食用了会怎么样,孕妇可以服用复方甘草口服液吗,1
11926,肺纤维化肺气肿治疗方案有哪些？,怎么治疗肺纤维化肺气肿,1
11927,注射13介肺炎疫苗有作用吗?,有必要打13介肺炎疫苗吗？,1
11928,得过胸膜炎后可以生小孩吗,得过胸膜炎后能和家人一起睡吗,0
11929,过敏性哮喘要注意些什么吗?,过敏性哮喘患者有哪些症状？,0
11930,8个月宝宝高烧39度怎么办,13个月宝宝发烧39度怎么办？,0
11931,"现在肺炎能治好吗,大概多少钱",肺炎治好大概要花多少钱,1
11932,感冒喉咙痛吃什么水果好,感冒喉咙痛可以喝葱姜水吗,0
11933,孕妇肺炎支原体弱阳性是什么意思?,孕妇肺炎支原体检查结果呈弱阳性是什么意思?,1
11934,肺气肿的食疗有哪些？,肺气肿的后遗症有哪些？,0
11935,请问哮喘是怎样的一种病？,哮喘的发病原因是怎样的？,0
11936,吃了阿莫西林胶囊能喝酒吗？,吃了阿莫西林胶囊多久可以喝酒,0
11937,ct报告右肺中叶索条是什么病还有肺气肿,右肺中叶索条和肺气肿是什么病,1
11938,请问屁股皮肤痒可以吃克拉霉素分散片吗？,过敏能吃克拉霉素分散片吗,0
11939,服用达肺草的注意事项有哪些,服用达肺草可以治什么病,0
11940,支原体肺炎阳性吃啥药管用？,支原体肺炎阳性有什么症状？,0
11941,焦虑导致肠痉挛怎么治疗？,焦虑导致肠痉挛治的好吗？,0
11942,肺气肿反反复复怎么办?？,肺气肿反复发作怎么治疗,1
11943,肺炎的孩子应该怎么饮食呢,肺炎的孩子要咋饮食,1
11944,不明原因肺炎的症状,不明原因肺炎的治疗方法,0
11945,鼻息肉会带来哪些危害？,我有鼻息肉，这会对发育有什么影响和危害,0
11946,23价肺炎疫苗价格多少呢？,打一次23价肺炎疫苗用多少钱,1
11947,23价肺炎疫苗有必要给宝宝打吗?,宝宝怎么打23价肺炎疫苗,0
11948,我这几天感冒喉咙痛可以吃感冒胶囊吗,感冒喉咙疼会引发什么疾病？,0
11949,怀孕期间感冒一直不好有什么办法吗,怀孕期间感冒一直不好该咋办,1
11950,上呼吸道感染引起的病毒性感冒,病毒性感冒引起上呼吸道感染咳嗽，吃些什么,0
11951,儿童得了肺炎能传染吗?,请问一下儿童得肺炎是否会传染,1
11952,六个月的宝宝有点流鼻涕怎么办？,六个月的婴儿，轻微流鼻涕怎么办？,1
11953,石家庄清热解毒软胶囊效果好吗,石家庄清热解毒软胶囊医保报销吗,0
11954,肺气肿患者为什么容易气短?,肺气肿可以自愈吗？,0
11955,宝宝流清鼻涕是感冒了吗,宝宝流清鼻涕，是不是风寒,0
11956,23价肺炎疫苗要不要打,23价肺炎疫苗多少钱,0
11957,怀孕快三个月了感冒了怎么办,怀孕快三个月了感冒了有什么办法,1
